date,symbol,open,high,low,close,volume,amount
2025-08-12,STK0039,36.9876,37.9149,36.0759,37.0029,6066432,224475614.46
2025-08-13,STK0039,36.8678,37.4033,35.4279,35.95,3006004,108065924.05
2025-08-14,STK0039,35.8522,36.6682,35.6223,36.4345,5238441,190860170.23
2025-08-15,STK0039,36.0527,36.8262,35.8601,36.6305,2386219,87408470.82
2025-08-18,STK0039,36.1815,36.421,35.8696,36.1086,4744987,171334727.41
2025-08-19,STK0039,36.2744,36.6505,35.4846,35.8563,4408265,158064221.85
2025-08-20,STK0039,36.0449,36.2869,35.0951,35.3324,7890550,278791920.62
2025-08-21,STK0039,35.4082,36.1533,34.285,35.0221,9139215,320074153.31
2025-08-22,STK0039,35.0614,35.8678,34.6953,35.4971,8995780,319324388.4
2025-08-25,STK0039,35.347,36.5213,34.848,36.0128,7521760,270879631.62
2025-08-26,STK0039,36.3314,37.1422,35.8399,36.6464,5212427,191016843.67
2025-08-27,STK0039,36.2563,38.0135,35.6338,37.3719,5767821,215554212.34
2025-08-28,STK0039,37.267,39.0856,36.3375,38.1346,5705879,217591211.49
2025-08-29,STK0039,38.1714,38.6371,37.3406,37.8018,3283300,124114771.12
2025-09-01,STK0039,37.8017,39.0129,37.4456,38.6488,7432874,287271511.51
2025-09-02,STK0039,38.6483,40.2269,37.7051,39.2686,6120555,240345721.35
2025-09-03,STK0039,39.1465,40.123,37.1834,38.1347,6264463,238893214.63
2025-09-04,STK0039,38.2586,39.0223,36.206,36.9434,2179483,80517543.81
2025-09-05,STK0039,36.675,37.4212,35.4156,36.1511,5696071,205919259.64
2025-09-08,STK0039,36.1199,36.5305,34.8953,35.2965,6899390,243524650.21
2025-09-09,STK0039,35.3881,35.8975,34.0892,34.5871,4727408,163507187.72
2025-09-10,STK0039,34.5181,34.8665,33.679,34.0223,3923483,133486006.47
2025-09-11,STK0039,34.0233,35.285,33.471,34.7214,2969067,103090034.32
2025-09-12,STK0039,34.7663,35.4961,33.8786,34.6051,2867670,99235880.07
2025-09-15,STK0039,34.2414,34.6045,33.4911,33.8501,5061110,171318879.86
2025-09-16,STK0039,33.5131,34.5646,33.0336,34.0769,4345627,148085685.27
2025-09-17,STK0039,34.1043,34.7804,33.1003,33.7697,4323381,145999454.72
2025-09-18,STK0039,33.6467,33.8756,33.1136,33.3405,8001445,266771820.38
2025-09-19,STK0039,33.231,33.764,32.4727,33.002,3006017,99204705.36
2025-09-22,STK0039,33.1149,34.3501,32.4578,33.6818,4112744,138524631.94
2025-09-23,STK0039,33.4826,33.5897,32.9372,33.0429,8582140,283578669.8
2025-09-24,STK0039,32.5679,32.8231,31.8544,32.1059,4377269,140536323.71
2025-09-25,STK0039,32.4267,32.6146,32.343,32.5306,5014945,163139352.48
2025-09-26,STK0039,32.7676,32.838,32.1044,32.1735,4580228,147361993.94
2025-09-29,STK0039,32.4054,33.5726,31.9847,33.1422,6111166,202537639.12
2025-09-30,STK0039,32.9201,33.7964,32.3237,33.1951,2276996,75585000.44
2025-10-01,STK0039,33.1796,33.5383,32.3933,32.7473,4449039,145693931.79
2025-10-02,STK0039,32.499,33.6546,31.9698,33.1153,4763053,157730149.1
2025-10-03,STK0039,33.1034,33.3154,31.7956,32.0005,3273491,104753385.87
2025-10-06,STK0039,31.9338,32.7007,31.2556,32.0206,5247832,168038787.74
2025-10-07,STK0039,31.8142,32.1431,31.3988,31.7268,5893010,186966361.93
2025-10-08,STK0039,31.8228,33.2745,31.2415,32.6776,5144631,168114351.96
2025-10-09,STK0039,32.6269,32.7897,31.9076,32.0676,8024077,257312775.49
2025-10-10,STK0039,32.4008,33.0752,31.7206,32.395,3662103,118633779.2
2025-10-13,STK0039,32.4117,32.8627,31.3123,31.7541,5094164,161760831.08
2025-10-14,STK0039,31.2724,32.6675,30.512,31.8921,5132669,163691347.95
2025-10-15,STK0039,31.5472,32.1317,31.19,31.772,3961376,125860714.46
2025-10-16,STK0039,32.174,32.8844,31.3433,32.051,6352331,203598434.05
2025-10-17,STK0039,31.982,33.6256,31.6149,33.244,4717228,156819502.18
2025-10-20,STK0039,33.2919,33.4411,33.1107,33.2598,2767349,92041457.09
2025-10-21,STK0039,33.2617,33.9895,32.6692,33.3946,5513673,184126699.09
2025-10-22,STK0039,33.6796,34.871,33.4705,34.6558,3583973,124205498.84
2025-10-23,STK0039,34.2616,35.8304,33.5627,35.1142,3660012,128518361.48
2025-10-24,STK0039,35.3954,35.7388,33.2167,33.5421,3792324,127202515.47
2025-10-27,STK0039,33.7967,34.4523,32.164,32.8003,5361698,175865240.86
2025-10-28,STK0039,32.8015,33.2303,31.3853,31.801,6070588,193051061.92
2025-10-29,STK0039,31.88,32.5483,31.4225,32.0878,4005561,128529785.62
2025-10-30,STK0039,32.0166,32.748,31.4116,32.1406,3822160,122846704.36
2025-10-31,STK0039,31.8173,33.3482,31.267,32.7812,1976597,64795272.41
2025-11-03,STK0039,32.8956,33.8799,32.3272,33.3045,3153095,105012169.27
2025-11-04,STK0039,33.3538,34.1178,32.7816,33.5424,2802846,94014091.37
2025-11-05,STK0039,33.5962,34.1157,32.3277,32.8353,4339444,142487131.66
2025-11-06,STK0039,32.9305,33.9632,32.2533,33.2788,3796370,126338523.48
2025-11-07,STK0039,33.1583,34.3114,32.8632,34.0087,2884571,98100572.18
2025-11-10,STK0039,34.3148,34.5267,33.0293,33.2346,4187484,139169197.75
2025-11-11,STK0039,33.2362,33.8646,32.2386,32.86,3863152,126943030.88
2025-11-12,STK0039,32.9669,33.4422,32.4856,32.9608,1615423,53245586.94
2025-11-13,STK0039,32.907,33.6544,32.1575,32.9049,5750202,189209806.95
2025-11-14,STK0039,33.1129,34.2482,32.3117,33.4391,5577304,186500040.66
2025-11-17,STK0039,33.46,34.7368,32.7257,33.9909,3519639,119635789.5
2025-11-18,STK0039,33.9736,34.5965,33.4778,34.0989,4423743,150844709.97
2025-11-19,STK0039,34.3468,35.2593,33.6824,34.5901,3451011,119370899.91
2025-11-20,STK0039,34.2344,35.5228,33.9027,35.1819,2224029,78245572.64
2025-11-21,STK0039,35.1228,35.3943,35.0407,35.3117,8326027,294005763.8
2025-11-24,STK0039,35.1821,35.9531,34.4802,35.2498,4988804,175854356.03
2025-11-25,STK0039,35.329,36.554,34.6233,35.8382,5437827,194881911.76
2025-11-26,STK0039,35.9062,35.9846,35.1516,35.2285,3599517,126805747.67
2025-11-27,STK0039,35.2261,35.9962,34.3748,35.1431,5759913,202421446.32
2025-11-28,STK0039,34.9929,35.7723,33.1993,33.9556,2401628,81548801.5
2025-12-01,STK0039,33.9507,34.3245,33.6325,34.0057,3571254,121443023.69
2025-12-02,STK0039,34.0718,34.4798,33.9901,34.3973,4887602,168120475.27
2025-12-03,STK0039,34.3605,35.1216,32.8031,33.5461,2934616,98444884.85
2025-12-04,STK0039,33.7698,33.8921,33.4182,33.5397,4963959,166489721.5
2025-12-05,STK0039,33.6631,33.9102,32.7601,33.0024,3935623,129884868.34
2025-12-08,STK0039,33.0061,34.0176,32.5282,33.5321,3748925,125709163.78
2025-12-09,STK0039,33.0634,35.4495,32.3763,34.7278,2654838,92196716.49
2025-12-10,STK0039,34.6824,35.3754,33.6317,34.3174,3927892,134795140.4
2025-12-11,STK0039,34.4474,35.056,32.0526,32.6291,6616578,215892742.19
2025-12-12,STK0039,32.5744,33.7529,31.8884,33.0568,3637319,120238062.14
2025-12-15,STK0039,33.117,33.7053,32.4278,33.0143,4166968,137569483.81
2025-12-16,STK0039,32.9698,33.5193,32.2385,32.7849,4440417,145578583.06
2025-12-17,STK0039,32.8307,33.4491,32.6384,33.2543,2267428,75401712.83
2025-12-18,STK0039,33.535,33.9414,32.8327,33.2355,3200691,106376444.43
2025-12-19,STK0039,33.3927,33.8062,32.0069,32.4081,3173240,102838829.22
2025-12-22,STK0039,32.1572,32.3715,32.0792,32.2932,1607833,51922006.48
2025-12-23,STK0039,31.9735,32.9915,31.6113,32.622,4415102,144029443.98
2025-12-24,STK0039,32.7087,33.2117,32.4725,32.9735,2399440,79118024.96
2025-12-25,STK0039,33.2054,33.699,33.0705,33.5626,4192814,140721933.24
2025-12-26,STK0039,33.2299,34.3013,32.7459,33.8088,2523692,85323112.15
2025-12-29,STK0039,33.7663,34.0179,33.316,33.5661,6946481,233166161.88
2025-12-30,STK0039,34.0475,34.3676,33.8303,34.1498,3097822,105789958.01
2025-12-31,STK0039,34.0948,34.78,32.8723,33.5465,6693914,224557417.3
2026-01-01,STK0039,34.0588,35.5442,33.3561,34.8256,3156483,109926550.08
2026-01-02,STK0039,34.654,35.4758,34.0579,34.876,3230583,112669772.75
2026-01-05,STK0039,34.7409,34.9619,34.2223,34.4414,5677356,195536273.0
2026-01-06,STK0039,34.2965,34.8641,33.3155,33.8762,2420528,81998213.0
2026-01-07,STK0039,33.6172,34.9328,32.9984,34.3014,3385943,116142728.0
2026-01-08,STK0039,33.9551,34.7254,33.705,34.4715,4009396,138209952.42
2026-01-09,STK0039,34.4258,34.7934,34.2517,34.6183,3780911,130888650.77
2026-01-12,STK0039,34.6484,35.0632,33.265,33.668,3246482,109302715.99
2026-01-13,STK0039,33.5236,34.1655,33.1294,33.7684,3114452,105170215.78
2026-01-14,STK0039,33.6721,33.8582,32.9191,33.102,4312453,142750941.41
2026-01-15,STK0039,33.3905,33.6045,32.9583,33.1709,3434316,113919388.34
2026-01-16,STK0039,33.3649,33.815,32.3172,32.7592,4538037,148662342.08
2026-01-19,STK0039,32.7084,33.1706,30.6842,31.124,3658172,113857039.73
2026-01-20,STK0039,31.2044,31.6528,30.1108,30.5498,4017876,122745256.6
2026-01-21,STK0039,30.2513,30.9951,29.1566,29.8916,4667217,139510514.52
2026-01-22,STK0039,29.94,30.0271,29.1852,29.2704,2825118,82692438.71
2026-01-23,STK0039,29.2595,30.0437,28.6718,29.4522,4633876,136477794.9
2026-01-26,STK0039,29.3861,29.6827,28.0465,28.3324,3047618,86346321.39
2026-01-27,STK0039,28.338,29.089,27.7906,28.5377,1946457,55547445.13
2026-01-28,STK0039,28.5157,29.055,27.9096,28.4477,2776301,78979259.72
2026-01-29,STK0039,28.2243,28.9774,27.7655,28.5139,2404148,68551561.14
2026-01-30,STK0039,28.8027,29.2784,28.1662,28.6392,3563149,102045888.56
2026-02-02,STK0039,28.8031,29.3807,28.3059,28.8821,2710923,78297218.26
2026-02-03,STK0039,28.815,29.4251,28.2619,28.871,3174658,91655406.25
2026-02-04,STK0039,28.5676,28.7112,27.3783,27.5167,4315840,118757553.21
2026-02-05,STK0039,27.1141,28.4261,26.8349,28.1363,5003851,140789926.35
2026-02-06,STK0039,28.4768,29.0852,26.7709,27.3554,3277610,89660348.38
2026-02-09,STK0039,27.3269,27.8459,26.9279,27.4451,4278192,117415488.17
2026-02-10,STK0039,27.571,27.713,26.5898,26.7274,2699795,72158505.03
2026-02-11,STK0039,26.5757,27.2166,25.8268,26.4651,1614446,42726519.15
2026-02-12,STK0039,26.4164,27.0694,25.4193,26.0636,1866923,48658744.94
2026-02-13,STK0039,26.0236,26.3825,25.4786,25.8349,2612125,67484016.31
2026-02-16,STK0039,25.8724,26.2414,25.3304,25.697,3673880,94407571.38
2026-02-17,STK0039,25.7108,25.9349,24.7398,24.9574,2632561,65701812.79
2026-02-18,STK0039,24.8197,25.1639,24.4201,24.7636,4268907,105713374.99
2026-02-19,STK0039,24.6254,25.4601,24.0274,24.8566,5227774,129944536.62
2026-02-20,STK0039,24.8444,26.2779,24.6493,26.0731,2038276,53144220.7
2026-02-23,STK0039,25.8001,27.1057,25.5678,26.8638,5983223,160731880.6
2026-02-24,STK0039,26.7314,28.0739,26.1262,27.4523,1617115,44393570.97
2026-02-25,STK0039,27.427,27.7243,26.4907,26.7811,5402822,144693404.6
2026-02-26,STK0039,26.845,27.4992,25.1135,25.7407,2734652,70391873.81
2026-02-27,STK0039,25.974,26.2347,25.1025,25.3571,2516128,63801654.88
2026-03-02,STK0039,25.2847,26.0327,25.2314,25.978,2726327,70824524.31
2026-03-03,STK0039,25.9836,27.6417,25.3617,26.9956,2111010,56987899.12
2026-03-04,STK0039,26.6948,27.2939,26.4959,27.0921,4670706,126539035.0
2026-03-05,STK0039,27.1465,27.6342,26.1461,26.6244,2146483,57148879.99
2026-03-06,STK0039,26.4796,27.131,26.3977,27.0474,2279086,61643361.15
2026-03-09,STK0039,26.9974,27.516,26.2366,26.7505,1702513,45543037.93
2026-03-10,STK0039,26.827,27.0364,26.6375,26.8469,2192014,58848699.45
2026-03-11,STK0039,26.9304,27.778,26.3808,27.2225,2210560,60176921.19
2026-03-12,STK0039,26.9861,29.2285,26.3321,28.537,2197392,62706981.14
2026-03-13,STK0039,28.6746,29.2797,28.5875,29.191,2718535,79356630.95
2026-03-16,STK0039,29.1841,30.3362,28.8788,30.022,1977896,59380458.06
2026-03-17,STK0039,30.2512,30.8097,28.5895,29.1273,5091753,148308954.65
2026-03-18,STK0039,29.3839,30.3139,28.6517,29.5769,2757667,81563305.92
2026-03-19,STK0039,29.8633,30.1724,28.4887,28.7867,3336963,96060067.72
2026-03-20,STK0039,28.5417,30.0926,27.8315,29.362,4005820,117618719.56
2026-03-23,STK0039,29.4329,30.796,28.7653,30.113,6066248,182672751.4
2026-03-24,STK0039,29.8293,31.3714,29.2762,30.8002,3998661,123159612.35
2026-03-25,STK0039,31.0417,31.3764,30.0852,30.4132,2676807,81410240.79
2026-03-26,STK0039,30.6778,31.118,29.6745,30.1065,1985874,59787689.05
2026-03-27,STK0039,30.2837,30.846,29.3839,29.9398,3227351,96626169.13
2026-03-30,STK0039,29.8636,31.1904,29.3329,30.6458,4187044,128315336.66
2026-03-31,STK0039,30.746,31.1729,30.4806,30.906,3112219,96186377.21
2026-04-01,STK0039,30.8038,32.0576,30.3474,31.5895,3019239,95376350.3
2026-04-02,STK0039,31.5921,33.4766,30.9222,32.7814,3275571,107377947.2
2026-04-03,STK0039,32.7633,33.1868,31.9585,32.3771,1554093,50316989.36
2026-04-06,STK0039,31.9912,33.5246,31.5106,33.0283,3206108,105892444.59
2026-04-07,STK0039,32.8683,33.6528,32.555,33.335,3961213,132046964.11
2026-04-08,STK0039,33.7923,33.9843,32.7605,32.9477,3026459,99714867.24
2026-04-09,STK0039,32.9306,33.2581,32.8147,33.1415,4652284,154183790.91
2026-04-10,STK0039,33.1734,34.2317,32.7972,33.8479,4662221,157806370.47
2026-04-13,STK0039,33.8461,34.4926,33.2866,33.9317,2657487,90173020.48
2026-04-14,STK0039,33.8482,34.5076,33.1228,33.7808,3688600,124603980.65
2026-04-15,STK0039,33.7882,33.921,33.3212,33.4528,3177052,106281288.32
2026-04-16,STK0039,33.3712,33.6869,33.06,33.3757,1508480,50346556.35
2026-04-17,STK0039,32.9216,33.7033,32.244,33.0237,2942778,97181292.04
2026-04-20,STK0039,33.1798,33.3318,31.8762,32.023,2228153,71352052.64
2026-04-21,STK0039,32.3344,33.2478,31.531,32.4418,3325812,107895164.59
2026-04-22,STK0039,32.2159,33.7026,31.6827,33.1539,4063162,134709618.38
2026-04-23,STK0039,33.0719,33.9492,32.2907,33.1658,2970503,98519083.27
2026-04-24,STK0039,33.4656,34.3088,32.8366,33.6759,2327028,78364671.41
2025-07-21,STK0040,74.6459,75.9886,73.6556,74.9937,4473559,335488895.42
2025-07-22,STK0040,75.0107,75.207,74.2784,74.4733,3236622,241041768.07
2025-07-23,STK0040,74.3546,74.6106,73.8734,74.1286,6158612,456529288.25
2025-07-24,STK0040,74.125,74.7242,72.9059,73.5001,4785414,351728362.43
2025-07-25,STK0040,73.2083,74.4912,69.1407,70.3739,2954003,207884661.75
2025-07-28,STK0040,70.6501,71.8337,68.0438,69.2032,2985253,206588926.52
2025-07-29,STK0040,68.6599,69.094,67.7652,68.1964,3630178,247565203.75
2025-07-30,STK0040,68.3307,70.139,67.4261,69.2226,4574725,316674487.18
2025-07-31,STK0040,68.9417,70.5954,68.2218,69.8659,1725778,120572973.89
2025-08-01,STK0040,69.6871,70.7378,67.7606,68.7979,2825910,194416549.81
2025-08-04,STK0040,68.633,70.6188,67.9674,69.9405,3050636,213363026.89
2025-08-05,STK0040,69.8712,71.8319,68.2912,70.2435,2318526,162861360.02
2025-08-06,STK0040,70.4554,71.3619,69.0464,69.9463,2741858,191782698.05
2025-08-07,STK0040,69.9312,71.344,69.1053,70.5111,4171581,294142894.07
2025-08-08,STK0040,70.907,74.4005,69.6181,73.0723,3302647,241332014.84
2025-08-11,STK0040,73.5319,74.9992,71.963,73.4283,3343328,245494817.92
2025-08-12,STK0040,73.5644,74.4519,72.3714,73.2551,2343431,171668300.47
2025-08-13,STK0040,73.5557,74.2183,73.2243,73.8854,3604953,266353266.36
2025-08-14,STK0040,74.7885,75.8654,74.4926,75.5664,2263609,171052694.4
2025-08-15,STK0040,74.9283,76.6193,74.2151,75.8969,6348761,481851184.25
2025-08-18,STK0040,76.3885,77.8284,73.925,75.3452,6918974,521311477.87
2025-08-19,STK0040,76.0468,77.3422,73.1476,74.4152,3125587,232591111.16
2025-08-20,STK0040,74.6091,75.252,73.0715,73.7067,2502688,184464828.68
2025-08-21,STK0040,74.5536,74.7102,73.7071,73.8622,5010975,370121874.05
2025-08-22,STK0040,74.6525,75.9053,71.5923,72.8142,4421498,321947911.89
2025-08-25,STK0040,72.6671,73.7558,70.9693,72.0487,6792255,489372932.42
2025-08-26,STK0040,71.9362,74.6237,70.5142,73.1772,7484448,547690760.67
2025-08-27,STK0040,73.4105,77.0045,72.1051,75.6591,1738433,131528338.23
2025-08-28,STK0040,75.3763,77.0137,74.7976,76.4269,5269227,402710550.53
2025-08-29,STK0040,77.6803,79.1451,75.1067,76.5501,3279071,251013322.11
2025-09-01,STK0040,76.9133,78.869,75.8991,77.8425,4203735,327229109.29
2025-09-02,STK0040,77.8642,80.4098,76.6791,79.2044,4513688,357503782.74
2025-09-03,STK0040,78.537,80.2535,77.7351,79.4423,4482623,356109958.75
2025-09-04,STK0040,79.5625,81.1683,77.6147,79.2135,4869680,385744513.12
2025-09-05,STK0040,78.652,80.5092,78.14,79.9885,2833443,226642791.11
2025-09-08,STK0040,80.354,80.8927,78.1386,78.666,2427556,190966153.0
2025-09-09,STK0040,77.4938,79.7466,76.9156,79.1561,5070581,401367197.88
2025-09-10,STK0040,79.816,81.425,75.8472,77.4077,2401751,185914087.52
2025-09-11,STK0040,77.211,78.9096,75.7636,77.4575,6061368,469498583.18
2025-09-12,STK0040,76.6753,77.4716,76.0465,76.8415,2400736,184476048.72
2025-09-15,STK0040,76.8339,78.5444,76.426,78.1296,2764236,215968549.16
2025-09-16,STK0040,78.1374,78.4651,77.9305,78.2578,2949664,230834245.6
2025-09-17,STK0040,78.2276,79.6144,74.9117,76.2637,1870804,142674448.29
2025-09-18,STK0040,76.8977,78.0045,74.918,76.0121,1861692,141511141.66
2025-09-19,STK0040,76.186,80.6082,74.803,79.171,4251438,336590649.84
2025-09-22,STK0040,79.5501,81.005,74.7431,76.1356,1700963,129503859.65
2025-09-23,STK0040,76.0221,78.5483,74.3929,76.9004,7381023,567603279.43
2025-09-24,STK0040,77.0976,77.9894,74.7796,75.6547,2962325,224113934.2
2025-09-25,STK0040,75.0631,79.6184,73.4847,77.9788,2063422,160903099.68
2025-09-26,STK0040,78.0996,80.1342,77.1607,79.1822,3412984,270247708.65
2025-09-29,STK0040,78.8228,81.0927,77.382,79.6369,1257824,100169260.53
2025-09-30,STK0040,80.27,82.5708,79.0919,81.3765,2672486,217477582.55
2025-10-01,STK0040,81.4134,83.3016,78.9288,80.8029,2784665,225008922.64
2025-10-02,STK0040,81.1249,81.9777,79.7665,80.614,1919482,154737037.51
2025-10-03,STK0040,80.7409,82.1835,78.0397,79.4594,2378918,189027304.08
2025-10-06,STK0040,80.3252,81.5908,77.3147,78.5524,5039984,395902709.02
2025-10-07,STK0040,77.8204,79.7635,75.7947,77.7357,3179849,247187877.06
2025-10-08,STK0040,77.6827,78.9819,77.3893,78.6847,3391463,266856261.01
2025-10-09,STK0040,78.2327,79.4654,74.3456,75.5358,2217278,167483828.51
2025-10-10,STK0040,74.6125,78.1186,74.0644,77.5489,1794608,139169933.69
2025-10-13,STK0040,77.0735,81.0265,75.3519,79.2562,2646679,209765662.62
2025-10-14,STK0040,79.8155,81.4336,76.8497,78.44,1212532,95111002.75
2025-10-15,STK0040,78.4258,81.6087,77.0751,80.227,1915636,153685729.73
2025-10-16,STK0040,80.1213,81.4628,79.0759,80.4136,1836561,147684499.27
2025-10-17,STK0040,80.7877,82.2152,78.5899,80.0036,1392619,111414465.68
2025-10-20,STK0040,80.059,81.2398,78.7848,79.9642,3525522,281915694.51
2025-10-21,STK0040,80.2591,80.9499,79.1857,79.8732,2717458,217052125.36
2025-10-22,STK0040,80.0281,81.6964,76.9232,78.5609,2276297,178827948.91
2025-10-23,STK0040,78.8171,81.0749,77.7303,79.9722,3490107,279111487.22
2025-10-24,STK0040,79.7567,80.3879,78.4887,79.1148,1573247,124467073.86
2025-10-27,STK0040,79.6134,80.9891,75.4986,76.8261,1724550,132490520.14
2025-10-28,STK0040,76.2694,76.4547,75.9328,76.1176,4266392,324747612.67
2025-10-29,STK0040,76.0784,77.4905,73.2474,74.6327,6364237,474980322.82
2025-10-30,STK0040,75.1255,76.0885,73.5391,74.4939,3527649,262788491.47
2025-10-31,STK0040,74.4251,75.7478,73.1905,74.5117,3359195,250299302.88
2025-11-03,STK0040,74.3193,74.7367,72.7315,73.1422,2319471,169651263.35
2025-11-04,STK0040,74.1534,76.2267,72.7801,74.8406,2345291,175523052.76
2025-11-05,STK0040,75.4804,77.4627,74.0738,76.0455,3103302,235992218.09
2025-11-06,STK0040,76.1102,77.5606,74.1285,75.5686,4536752,342835939.93
2025-11-07,STK0040,75.1298,76.3244,74.1723,75.3638,3150845,237459753.63
2025-11-10,STK0040,74.4492,77.7948,73.2035,76.5146,3904605,298759334.86
2025-11-11,STK0040,76.8406,77.965,75.2888,76.4068,1977681,151108326.24
2025-11-12,STK0040,76.9894,79.396,76.4227,78.8159,3463515,272979924.5
2025-11-13,STK0040,79.0032,79.2031,78.0494,78.2474,2222142,173876734.0
2025-11-14,STK0040,77.4483,80.1035,76.5567,79.1919,2957393,234201487.33
2025-11-17,STK0040,79.2681,80.9123,76.008,77.618,3465840,269011698.64
2025-11-18,STK0040,77.3916,78.12,74.9972,75.7097,2399608,181673645.35
2025-11-19,STK0040,75.7832,79.5556,74.3261,78.0549,2001816,156251453.62
2025-11-20,STK0040,78.9703,80.2901,76.4535,77.753,3209627,249558060.52
2025-11-21,STK0040,78.1221,78.9131,75.6392,76.4129,2721977,207994163.86
2025-11-24,STK0040,76.6775,76.9125,76.5231,76.758,2960236,227221843.53
2025-11-25,STK0040,76.7371,79.4046,75.823,78.4698,3496076,274336323.78
2025-11-26,STK0040,78.6652,79.5333,76.2944,77.1458,4382069,338058198.49
2025-11-27,STK0040,76.8119,77.4457,76.4131,77.0458,3531176,272062129.6
2025-11-28,STK0040,77.3027,78.913,71.9999,73.5316,3466219,254876777.4
2025-12-01,STK0040,73.4464,75.2073,70.3591,72.0874,2489819,179484699.18
2025-12-02,STK0040,71.7327,72.9809,71.3892,72.633,2555615,185622092.43
2025-12-03,STK0040,72.9891,73.5228,70.5369,71.0564,3433601,243979483.09
2025-12-04,STK0040,70.1114,71.2716,68.5218,69.6748,2539191,176917505.52
2025-12-05,STK0040,69.4474,71.1051,66.5937,68.2221,3326119,226914905.88
2025-12-08,STK0040,68.4736,70.0815,65.7012,67.2811,2116648,142410454.85
2025-12-09,STK0040,67.7773,70.5407,66.1899,68.9264,5477981,377577495.04
2025-12-10,STK0040,69.1218,70.0483,68.2838,69.2092,2934156,203070635.54
2025-12-11,STK0040,68.9307,72.0789,67.2298,70.3431,2767014,194640324.39
2025-12-12,STK0040,70.3216,71.052,69.1399,69.8656,2281828,159421386.28
2025-12-15,STK0040,69.9879,70.2674,68.7083,68.9838,5344933,368713943.39
2025-12-16,STK0040,69.6328,70.9002,66.2924,67.5214,1762834,119029073.65
2025-12-17,STK0040,67.8954,68.8997,66.8679,67.8719,2104833,142859066.48
2025-12-18,STK0040,68.2509,71.748,66.8594,70.3145,3694366,259767433.09
2025-12-19,STK0040,70.3421,71.4876,67.088,68.1986,2974904,202884364.19
2025-12-22,STK0040,67.7618,69.1763,65.7946,67.1973,2214594,148814787.16
2025-12-23,STK0040,66.6328,67.2931,65.3137,65.9674,2180770,143859705.07
2025-12-24,STK0040,65.8483,67.2277,65.2805,66.6529,2403689,160212958.39
2025-12-25,STK0040,66.9333,68.2329,64.5697,65.8482,2742266,180573317.9
2025-12-26,STK0040,65.6502,67.4486,64.7674,66.5536,4572039,304285592.35
2025-12-29,STK0040,66.7825,67.1916,65.2746,65.677,3286293,215833758.23
2025-12-30,STK0040,65.3646,67.2474,64.67,66.5403,3837773,255366729.65
2025-12-31,STK0040,66.2852,67.6384,64.8621,66.2139,2309956,152951137.54
2026-01-01,STK0040,66.7756,68.3282,63.7107,65.2272,3203989,208987259.74
2026-01-02,STK0040,65.528,67.4897,64.2511,66.1997,1564047,103539377.28
2026-01-05,STK0040,66.078,67.3016,64.4118,65.627,2911613,191080531.02
2026-01-06,STK0040,65.3008,66.7109,63.9512,65.36,2911549,190298856.75
2026-01-07,STK0040,65.7332,66.2473,65.2986,65.8122,5193104,341769530.29
2026-01-08,STK0040,66.1592,67.1734,63.8305,64.8243,4811064,311873834.94
2026-01-09,STK0040,65.0734,66.7991,64.0539,65.7688,2486154,163511357.35
2026-01-12,STK0040,65.6987,67.2594,63.707,65.2573,2074368,135367700.42
2026-01-13,STK0040,64.8301,65.9947,64.6777,65.8398,2074362,136575633.68
2026-01-14,STK0040,65.834,68.1981,64.2328,66.5787,2496257,166197655.17
2026-01-15,STK0040,67.1434,68.399,65.7643,67.0175,4460083,298903761.73
2026-01-16,STK0040,66.653,66.8207,66.1546,66.3214,3278760,217452025.12
2026-01-19,STK0040,66.3403,67.2646,65.0825,66.0021,3396823,224197342.12
2026-01-20,STK0040,66.6531,66.8933,62.1249,62.3496,3758365,234332696.71
2026-01-21,STK0040,62.2359,63.2241,60.7692,61.7497,1983866,122503142.22
2026-01-22,STK0040,61.7025,62.5978,60.9382,61.8319,2229323,137843342.39
2026-01-23,STK0040,61.333,62.5453,59.0932,60.2848,3422372,206317041.34
2026-01-26,STK0040,60.5106,61.4381,57.5001,58.3951,2102234,122760127.8
2026-01-27,STK0040,58.1362,60.2399,56.9684,59.0537,1639913,96842976.95
2026-01-28,STK0040,58.5055,61.5055,57.8922,60.8675,1939551,118055652.2
2026-01-29,STK0040,60.5203,62.3722,59.2065,61.047,4100192,250304317.16
2026-01-30,STK0040,61.1234,64.8637,59.7832,63.4721,2457773,155999971.35
2026-02-02,STK0040,62.8732,65.6247,61.7996,64.5229,2979718,192260114.58
2026-02-03,STK0040,63.9886,64.5047,62.4005,62.9079,1895753,119257843.64
2026-02-04,STK0040,63.1194,64.6849,59.5387,61.053,3116698,190283676.11
2026-02-05,STK0040,61.0265,64.5217,59.7566,63.2065,2415660,152685484.29
2026-02-06,STK0040,62.8609,64.2179,60.2265,61.5553,3123222,192250951.75
2026-02-09,STK0040,61.4368,61.576,60.5516,60.6891,2262625,137316652.94
2026-02-10,STK0040,61.3253,63.8898,60.0374,62.5757,3253049,203561665.83
2026-02-11,STK0040,63.0587,63.5007,61.4407,61.8743,2291388,141778063.03
2026-02-12,STK0040,61.8344,64.8191,60.9879,63.9437,2650248,169466644.68
2026-02-13,STK0040,64.2576,65.427,61.7178,62.8618,2416487,151904681.79
2026-02-16,STK0040,62.9074,63.6644,62.188,62.9445,2649226,166754333.43
2026-02-17,STK0040,62.278,64.1512,61.8045,63.6672,2954932,188132103.6
